account_id,account_age_days,timestamp,amount,merchant_category,merchant_name,location_city,location_country,device_type,is_fraud,transaction_id
ACC00045,156,2026-08-08 18:10:57.483082,77.86,fashion,Myntra,Dubai,AE,web_desktop,0,b7aaaee6-38b9-43a8-9d79-ea507fe8ceb8
ACC00045,156,2026-08-10 16:14:12.902137,71.32,fashion,Zara,Dubai,AE,pos_terminal,0,403f8301-efb0-4e4a-979a-0d033f2ec1e1
ACC00045,156,2026-08-10 22:07:08.411149,81.73,electronics,Reliance Digital,Dubai,AE,pos_terminal,0,f4073dfa-d82a-49c6-af97-e927f43fa812
ACC00045,156,2026-08-15 18:10:29.238735,70.54,electronics,Amazon Electronics,Dubai,AE,pos_terminal,0,c310e24c-adb8-4f74-b67f-01e7486a588c
ACC00045,156,2026-08-16 19:06:00.629650,92.7,fashion,H&M,Dubai,AE,pos_terminal,0,e10e6409-d296-485d-b4d8-ae13e7d986e6
ACC00045,156,2026-08-19 21:27:06.869544,54.33,fashion,H&M,Dubai,AE,pos_terminal,0,ba200473-f80e-4f36-a4d0-81c629638f8d
ACC00045,156,2026-08-21 19:14:39.315810,86.61,electronics,Croma,Dubai,AE,web_desktop,0,7c1f170b-9b76-4311-9f0a-2e0c82e3c1b0
ACC00045,156,2026-08-22 21:45:20.450776,92.07,fashion,Zara,Dubai,AE,pos_terminal,0,3e68cf50-0ff9-4f70-b61d-c7c2e5db96f1
ACC00045,156,2026-08-29 16:47:56.939220,68.21,electronics,Croma,Dubai,AE,web_desktop,0,8d525773-9a29-4a85-960a-b815ca64aa2b
ACC00045,156,2026-09-02 20:34:21.873996,74.79,electronics,Croma,Dubai,AE,web_desktop,0,2098c07e-51be-4850-9548-88b518d272aa
ACC00045,156,2026-09-03 16:27:39.452422,73.1,fashion,Zara,Dubai,AE,web_desktop,0,a8ed3e9a-1c2f-4c02-b3ea-859425dada82
ACC00045,156,2026-09-04 13:31:01.714016,77.93,electronics,Croma,Dubai,AE,web_desktop,0,e03b9783-b903-44bb-9ca6-28b9985df679
ACC00045,156,2026-09-05 21:13:32.931935,69.16,electronics,Amazon Electronics,Dubai,AE,web_desktop,0,cf7d77ce-8404-4901-b810-da4491fa73af
ACC00045,156,2026-09-07 09:38:05.409597,91.3,fashion,Myntra,Dubai,AE,web_desktop,0,8caee336-d91e-4551-b3b1-226912272e7f
ACC00045,156,2026-09-09 18:25:08.981281,53.83,electronics,Reliance Digital,Dubai,AE,pos_terminal,0,12744aa7-1774-490b-8284-7aa304353ae5
ACC00045,156,2026-09-09 20:13:55.373317,71.53,fashion,Zara,Dubai,AE,web_desktop,0,4b9f6d6d-9349-49e3-94f9-d39a3062191d
ACC00045,156,2026-09-10 17:57:29.085933,96.74,fashion,H&M,Dubai,AE,web_desktop,0,0b1b9686-1159-4db6-9e6a-6a3b469de4d2
ACC00045,156,2026-09-19 17:56:13.865399,103.78,electronics,Amazon Electronics,Dubai,AE,pos_terminal,0,3a31c7d1-db18-4d00-8ae8-a9d5434bec3c
ACC00045,156,2026-09-21 19:41:29.432815,100.38,fashion,Ajio,Dubai,AE,web_desktop,0,bd5f1a64-2f60-4a58-aaf4-ad53554dfdf9
ACC00045,156,2026-09-22 22:51:34.145894,59.19,electronics,Amazon Electronics,Dubai,AE,pos_terminal,0,13bd904b-2355-49d1-b3a5-0f91b1a4f2bc
ACC00046,180,2026-05-31 21:23:31.842399,356.74,groceries,Reliance Fresh,Hyderabad,IN,web_desktop,0,c0a3a502-99b1-41d1-b176-66861f070a36
ACC00046,180,2026-06-01 20:27:16.330589,228.0,utilities,MSEB,Hyderabad,IN,web_desktop,0,bb6195e6-7a87-4d6d-83a7-7a833283ae4c
ACC00046,180,2026-06-04 22:27:17.433138,255.93,groceries,BigBasket,Hyderabad,IN,web_desktop,0,1712f687-12a5-406c-997e-5b06cedb1264
ACC00046,180,2026-06-05 16:17:59.942647,247.32,travel,IndiGo,Hyderabad,IN,web_desktop,0,15817f11-d5bd-4d2f-9064-f433dd633b81
ACC00046,180,2026-06-06 21:10:22.843518,223.8,travel,Uber,Hyderabad,IN,web_desktop,0,ae5abcb5-1c5b-44e8-b475-5487e82992bc
ACC00046,180,2026-06-07 19:54:53.440478,328.25,dining,Swiggy,Hyderabad,IN,web_desktop,0,dac9070e-5bd3-491b-b839-bd5a56e5c1f1
ACC00046,180,2026-06-08 21:03:59.905474,151.88,groceries,Reliance Fresh,Hyderabad,IN,web_desktop,0,b202aa7d-6216-4a14-8015-3a3bfd7324f5
ACC00046,180,2026-06-09 20:05:11.248117,301.97,utilities,Jio,Hyderabad,IN,web_desktop,0,b8d327c3-bf6a-4a3b-9e4a-5ef13643e1f7
ACC00046,180,2026-06-10 21:18:30.291860,245.65,groceries,DMart,Hyderabad,IN,web_desktop,0,6b3a401e-9657-47dc-a71d-5cf385e28e2a
ACC00046,180,2026-06-10 23:33:59.194022,392.98,travel,MakeMyTrip,Hyderabad,IN,web_desktop,0,661774f0-4061-40a2-b267-9aa0bd465cb2
ACC00046,180,2026-06-18 20:55:32.732377,332.12,groceries,Reliance Fresh,Hyderabad,IN,web_desktop,0,9d5263ee-8e2e-46f1-b89f-ec79c51f2541
ACC00046,180,2026-06-19 23:19:17.326689,201.75,dining,Domino's,Hyderabad,IN,web_desktop,0,b0474cf9-65de-4c84-844c-3c7972f6556e
ACC00046,180,2026-06-22 18:55:44.641268,277.86,utilities,Jio,Hyderabad,IN,web_desktop,0,519bd04a-4d9c-4bd7-9abf-084300ae90e4
ACC00046,180,2026-06-22 20:18:20.660585,266.75,utilities,Jio,Hyderabad,IN,web_desktop,0,5827b2a5-f211-4cf5-8b30-c6741d4611a0
ACC00046,180,2026-07-01 19:15:39.017069,226.89,groceries,DMart,Hyderabad,IN,web_desktop,0,7d2f3fe1-ff8a-40a4-b7a1-b77d33849429
ACC00046,180,2026-07-03 20:04:34.795992,257.28,dining,Zomato,Hyderabad,IN,web_desktop,0,1e353a92-3053-4996-96be-b296c15f99d1
ACC00046,180,2026-07-05 23:34:56.494986,267.08,travel,IndiGo,Hyderabad,IN,web_desktop,0,df257dc9-43d5-42cd-9134-ee90bfcc29ce
ACC00046,180,2026-07-06 16:49:46.162529,199.09,travel,IndiGo,Hyderabad,IN,web_desktop,0,0c765732-cca6-4f70-9882-38b4de367016
ACC00046,180,2026-07-06 21:46:14.265457,263.89,groceries,Reliance Fresh,Hyderabad,IN,web_desktop,0,0eca2e97-ed56-4bc2-9b36-f3faadf6b797
ACC00046,180,2026-07-06 23:15:44.549198,217.53,dining,Swiggy,Hyderabad,IN,web_desktop,0,8c137575-637b-489f-a571-802a6fe586b0
ACC00046,180,2026-07-06 23:25:20.522332,185.74,utilities,Airtel,Hyderabad,IN,web_desktop,0,ef356753-6d98-437c-abd9-82d4629df2f8
ACC00046,180,2026-07-07 23:30:52.001892,277.53,dining,Zomato,Hyderabad,IN,web_desktop,0,d46f6f93-5427-42ea-ae7e-28754fc8cd46
ACC00046,180,2026-07-07 23:55:13.210366,170.62,dining,Swiggy,Hyderabad,IN,web_desktop,0,1b68cf76-3cae-4b54-9fb2-72a0e8022d90
ACC00046,180,2026-07-19 16:15:17.640752,232.98,travel,Uber,Hyderabad,IN,web_desktop,0,e05063c5-cea8-4646-998d-5f9e9f896d8c
ACC00046,180,2026-07-20 17:45:27.748878,381.75,dining,Zomato,Hyderabad,IN,web_desktop,0,550413b9-9fc8-47ae-848f-d1616d1d1b35
ACC00046,180,2026-07-21 20:04:19.858776,226.13,dining,Zomato,Hyderabad,IN,web_desktop,0,b1f55f19-e127-4803-aafd-2347b3084e24
ACC00046,180,2026-07-24 19:18:18.763935,276.64,dining,Zomato,Hyderabad,IN,web_desktop,0,60c23cf0-5961-4d45-8156-308081508e56
ACC00046,180,2026-07-28 22:35:08.674904,312.36,groceries,Zepto,Hyderabad,IN,web_desktop,0,286e7e3f-363e-4d93-b643-5a3574a0c76f
ACC00046,180,2026-07-31 23:50:34.301290,251.14,groceries,Reliance Fresh,Hyderabad,IN,web_desktop,0,c2911236-813b-4140-b9bd-8f48559e4e11
ACC00046,180,2026-08-02 20:10:24.282980,245.93,travel,Uber,Hyderabad,IN,web_desktop,0,e2f24904-368c-470e-b239-e066a263ccab
ACC00046,180,2026-08-03 21:13:41.106856,369.89,dining,Zomato,Hyderabad,IN,web_desktop,0,0fd045ca-8c2f-40a2-b9e4-6863a395bfda
ACC00046,180,2026-08-05 18:07:48.273429,190.86,travel,Ola,Hyderabad,IN,web_desktop,0,2ddf39c5-88ea-4cc8-99bf-c718676a826a
ACC00046,180,2026-08-08 15:19:41.722977,251.14,groceries,Zepto,Hyderabad,IN,web_desktop,0,f9fd4ebc-51d9-4af1-9356-4860d9add93a
ACC00046,180,2026-08-11 20:31:55.258486,212.02,utilities,Tata Power,Hyderabad,IN,web_desktop,0,14c514e3-3cad-4ffa-aaad-ed4fb589ebcf
ACC00046,180,2026-08-19 17:27:46.796381,239.97,utilities,Jio,Hyderabad,IN,web_desktop,0,b5dd96a2-e59c-4169-a72d-461ec49b56bc
ACC00046,180,2026-08-23 23:41:00.357882,223.09,groceries,DMart,Hyderabad,IN,web_desktop,0,5480cd8c-08c7-4fed-a6de-6af29508ba4a
ACC00046,180,2026-08-25 21:09:59.452045,308.39,groceries,DMart,Hyderabad,IN,web_desktop,0,f07110b8-84ac-4d1f-b3fe-e74a0384b9b9
ACC00046,180,2026-08-28 20:16:12.466432,245.87,dining,Domino's,Hyderabad,IN,web_desktop,0,e7d5fbe2-a086-4130-8ae8-8964dd10c627
ACC00046,180,2026-09-04 21:45:32.317827,264.18,groceries,Zepto,Hyderabad,IN,web_desktop,0,d7fa9054-0eca-4761-919c-0ea4993ce768
ACC00046,180,2026-09-07 22:29:43.720621,269.45,travel,IndiGo,Hyderabad,IN,web_desktop,0,944bf91f-2c52-47f1-9e1a-0db317192299
ACC00046,180,2026-09-10 20:15:41.106425,177.33,groceries,BigBasket,Hyderabad,IN,web_desktop,0,741e349f-2149-4076-bc7e-55ec544ef41f
ACC00046,180,2026-09-19 18:23:48.076395,261.87,utilities,Tata Power,Hyderabad,IN,web_desktop,0,3ee6e767-00f2-4986-9e94-17d04c7f9d12
ACC00047,116,2026-06-01 12:58:07.850387,63.91,utilities,MSEB,Mumbai,IN,mobile_app,0,0d6b70f6-3e79-4e2c-9332-7773542b763e
ACC00047,116,2026-06-04 14:38:35.921341,75.48,utilities,Airtel,Mumbai,IN,mobile_app,0,818adc36-41f4-42e6-9bde-419baddc156f
ACC00047,116,2026-06-07 15:02:44.158828,81.22,utilities,MSEB,Mumbai,IN,mobile_app,0,07582cf8-4f66-42c0-b4e4-99b85b222d87
ACC00047,116,2026-06-11 11:21:41.634912,110.53,dining,Starbucks,Mumbai,IN,mobile_app,0,88517bb7-6d4c-42c3-9c8d-6e2d68e549dc
ACC00047,116,2026-06-13 13:00:54.227060,85.98,utilities,Jio,Mumbai,IN,mobile_app,0,d39e6eb2-409d-46a4-bb5d-d444f8ce3d8d
ACC00047,116,2026-06-13 14:03:43.602233,75.34,dining,Starbucks,Mumbai,IN,mobile_app,0,e9524cf2-29ff-477c-ad3d-7a68d3e2d92d
ACC00047,116,2026-06-15 13:01:51.335545,70.2,dining,Starbucks,Mumbai,IN,mobile_app,0,29c01934-2835-4ba5-8e27-d9b7e0071708
ACC00047,116,2026-06-19 11:51:26.647930,51.5,utilities,Tata Power,Mumbai,IN,mobile_app,0,4f1cdc6d-68c6-48af-8afa-9143f1c889f9
ACC00047,116,2026-06-19 15:18:48.339251,93.86,utilities,Tata Power,Mumbai,IN,mobile_app,0,21124910-18e8-4d9e-a237-2f23be3d5fbe
ACC00047,116,2026-06-20 11:56:53.326457,79.67,dining,Zomato,Mumbai,IN,mobile_app,0,ce8c47f3-7bde-413c-81dd-47aa6b0cfaa6
ACC00047,116,2026-06-21 16:48:43.155656,89.85,utilities,MSEB,Mumbai,IN,mobile_app,0,816a4da1-4c36-4d12-bf9a-d2723fa36e67
ACC00047,116,2026-06-23 09:59:49.368715,67.58,dining,Swiggy,Mumbai,IN,mobile_app,0,d48fae6f-884f-488d-ba85-2c0e5630594e
ACC00047,116,2026-06-23 15:46:45.013120,83.08,utilities,MSEB,Mumbai,IN,mobile_app,0,cfd079ba-9ba9-4c23-a5fa-3c3c93b85a49
ACC00047,116,2026-06-30 16:48:18.912823,85.57,dining,Swiggy,Mumbai,IN,mobile_app,0,38cc8f15-76a1-4c7c-a671-3982ffe0b45f
ACC00047,116,2026-07-01 12:17:51.553722,103.25,dining,Domino's,Mumbai,IN,mobile_app,0,a89221b6-d7d4-46c2-816d-cc776ed3bed5
ACC00047,116,2026-07-03 10:12:39.754674,56.6,dining,Swiggy,Mumbai,IN,mobile_app,0,63f0e1f5-1e62-478e-ba1a-7dff5be803be
ACC00047,116,2026-07-03 11:02:51.234864,78.58,dining,Zomato,Mumbai,IN,mobile_app,0,58d4820d-f6d8-445d-aaca-e462d8918214
ACC00047,116,2026-07-09 13:51:30.171749,87.91,dining,Domino's,Mumbai,IN,mobile_app,0,630ed330-14df-493c-93d7-e5847a204f98
ACC00047,116,2026-07-15 11:10:27.014761,84.0,dining,Zomato,Mumbai,IN,mobile_app,0,915b602b-c4ad-479b-82cc-ceec89d1a9e1
ACC00047,116,2026-07-15 19:58:12.065546,91.02,utilities,Tata Power,Mumbai,IN,mobile_app,0,7ca6df34-6d11-434c-92e4-efa7582e7f7a
ACC00047,116,2026-07-23 10:50:48.038812,93.63,utilities,MSEB,Mumbai,IN,mobile_app,0,e49abdfc-a1bc-47c7-b592-ac107fb0971b
ACC00047,116,2026-07-25 08:58:34.414548,106.47,dining,Domino's,Mumbai,IN,mobile_app,0,13f7d7df-a6e9-4493-9aee-2555fcb6c67e
ACC00047,116,2026-07-31 02:42:25.798306,872.03,electronics_high_value,Apple Store,Pune,IN,web_desktop,1,318957aa-3b34-4e17-aa88-9598acdb62e3
ACC00047,116,2026-07-31 04:54:31.597240,860.65,electronics_high_value,Dell Direct,Singapore,SG,web_desktop,1,6c0efdd3-0675-42de-9b8d-83e530c232e1
ACC00047,116,2026-08-02 14:40:17.523067,79.05,utilities,Tata Power,Mumbai,IN,mobile_app,0,473b505d-f93d-40bb-9119-73b3ce252d8e
ACC00047,116,2026-08-04 12:51:46.769770,100.39,dining,Starbucks,Mumbai,IN,mobile_app,0,1e413fcc-4a93-411f-9989-5a05e364d323
ACC00047,116,2026-08-05 12:32:40.990495,84.17,utilities,Tata Power,Mumbai,IN,mobile_app,0,06ce53e5-24dc-4d59-a4e6-08965383ee59
ACC00047,116,2026-08-05 15:27:46.304707,64.66,dining,Zomato,Mumbai,IN,mobile_app,0,8fcef9aa-957e-4646-9ef3-1ecc170665d3
ACC00047,116,2026-08-09 12:03:41.641643,100.05,utilities,MSEB,Mumbai,IN,mobile_app,0,58fb460f-944d-458c-9957-f9d976d658b6
ACC00047,116,2026-08-16 13:52:41.944623,75.59,utilities,Airtel,Mumbai,IN,mobile_app,0,2bc9109b-73ab-4644-ba10-b2d699ef386b
ACC00047,116,2026-08-17 13:56:55.821029,58.18,dining,Swiggy,Mumbai,IN,mobile_app,0,bebaee05-453d-4ae4-bcf3-f761d1a50647
ACC00047,116,2026-08-26 14:59:42.257328,100.14,utilities,Jio,Mumbai,IN,mobile_app,0,4d4fb80c-7e34-4b1e-a570-4c3ed1f0e26f
ACC00047,116,2026-08-28 12:47:07.660044,75.56,utilities,MSEB,Mumbai,IN,mobile_app,0,298a7a1a-eb44-4281-9ad4-c1ef169cc2c2
ACC00047,116,2026-08-28 14:19:00.046472,80.96,utilities,Tata Power,Mumbai,IN,mobile_app,0,074c12d5-6ac3-4b58-92c1-cb8f83e502e4
ACC00047,116,2026-08-29 12:39:55.605090,85.97,dining,Swiggy,Mumbai,IN,mobile_app,0,1f1056b1-38aa-4dec-a7d7-5708405b6a6c
ACC00047,116,2026-08-29 14:59:02.621213,80.85,dining,Starbucks,Mumbai,IN,mobile_app,0,7202b2c2-3d75-40b5-a410-eb60f6af1964
ACC00047,116,2026-08-30 13:52:56.235196,56.87,utilities,MSEB,Mumbai,IN,mobile_app,0,f2e63d42-db1b-4d77-be4a-470b7192ea04
ACC00047,116,2026-09-05 14:30:42.435556,36.1,dining,Domino's,Mumbai,IN,mobile_app,0,695e4cd6-0de3-4edc-aab6-0812b5365670
ACC00047,116,2026-09-11 14:07:29.324323,86.89,utilities,Tata Power,Mumbai,IN,mobile_app,0,c5e71b00-1d81-4ad2-a503-b60cee7dab19
ACC00047,116,2026-09-13 13:56:22.269481,67.89,dining,Domino's,Mumbai,IN,mobile_app,0,2e9a095c-2649-462e-bb53-d6f081d803fe
ACC00047,116,2026-09-13 16:25:07.087129,100.63,utilities,Jio,Mumbai,IN,mobile_app,0,0cbb14c3-a9ed-4d09-b06f-77bf16acbcf8
ACC00047,116,2026-09-23 13:15:11.475918,74.47,dining,Starbucks,Mumbai,IN,mobile_app,0,589c9a17-13f0-4fdc-a573-40e9adbf491c
ACC00047,116,2026-09-25 09:38:42.874535,95.0,utilities,Jio,Mumbai,IN,mobile_app,0,512b756d-3250-4a83-8c68-8c949895b7b5
ACC00048,134,2026-05-26 19:06:00.902486,20.31,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,45824635-1eec-44e2-a9db-b1752913c80b
ACC00048,134,2026-05-27 16:09:55.746367,22.79,dining,Zomato,Hyderabad,IN,pos_terminal,0,fc481cb1-56e2-413d-9563-9d23da71dc8e
ACC00048,134,2026-05-27 17:59:24.584401,28.19,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,60e68f38-b3cc-4936-a5d5-cb0920c7e348
ACC00048,134,2026-05-29 18:30:50.607954,19.93,dining,Zomato,Hyderabad,IN,pos_terminal,0,84d76910-ebfd-4a03-ab3d-e09a26db867a
ACC00048,134,2026-06-02 18:18:07.026621,19.64,dining,Swiggy,Hyderabad,IN,pos_terminal,0,68bb964c-6a0e-473d-8447-af3b96df31c2
ACC00048,134,2026-06-03 17:02:41.896520,22.84,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,dddc8053-48ec-4998-bd0e-2b2029cc0a7f
ACC00048,134,2026-06-03 21:06:12.530162,21.96,travel,Ola,Hyderabad,IN,pos_terminal,0,46413d75-91cd-4ce0-8f5c-99fc95776e2a
ACC00048,134,2026-06-07 14:39:45.914743,27.22,dining,Zomato,Hyderabad,IN,pos_terminal,0,0ff1795b-287d-4fa1-977e-7ec879232586
ACC00048,134,2026-06-08 20:57:21.268016,30.3,dining,Swiggy,Hyderabad,IN,pos_terminal,0,fd304d85-d698-4a99-b5f6-492ae6db1907
ACC00048,134,2026-06-10 20:08:26.972835,25.09,dining,Starbucks,Hyderabad,IN,pos_terminal,0,c6e6399d-6801-438a-8b21-2b09330ce272
ACC00048,134,2026-06-10 21:17:22.456607,27.75,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,bf05b494-8ec7-414b-a47a-553d07735215
ACC00048,134,2026-06-15 21:10:58.030007,22.21,travel,Ola,Hyderabad,IN,pos_terminal,0,0d4f4def-96bb-41cf-a7d4-1656bc00a5e3
ACC00048,134,2026-06-19 15:44:45.427487,26.31,travel,IndiGo,Hyderabad,IN,pos_terminal,0,85f1e7b7-a1f9-47a2-9d38-19b659b9b57d
ACC00048,134,2026-06-21 18:54:12.528639,31.22,dining,Domino's,Hyderabad,IN,pos_terminal,0,caafce8a-5fdb-44a6-aaca-2b101619f176
ACC00048,134,2026-06-23 17:51:15.051102,23.39,dining,Domino's,Hyderabad,IN,pos_terminal,0,71ed466c-95aa-4b5c-82f5-f65d6c339d42
ACC00048,134,2026-06-24 15:50:09.192349,19.07,travel,IndiGo,Hyderabad,IN,pos_terminal,0,166fadd1-d2a1-4da0-b6a6-07c7e5eabdb3
ACC00048,134,2026-06-24 19:15:31.805163,18.61,travel,IndiGo,Hyderabad,IN,pos_terminal,0,49285a4b-ca8f-41d8-abd5-be79f3cef0d1
ACC00048,134,2026-06-24 19:18:39.249740,22.78,travel,Ola,Hyderabad,IN,pos_terminal,0,45527ccc-d1e8-4ea7-929d-918413819d0a
ACC00048,134,2026-07-01 17:09:47.211929,20.84,travel,IndiGo,Hyderabad,IN,pos_terminal,0,3408f23c-117d-42c3-af12-b077b408bd72
ACC00048,134,2026-07-01 21:02:18.351707,24.03,dining,Swiggy,Hyderabad,IN,pos_terminal,0,f2fedd4b-14a0-4735-92b0-c562031c1091
ACC00048,134,2026-07-01 21:09:47.956867,24.61,dining,Zomato,Hyderabad,IN,pos_terminal,0,22596eb3-8b77-41de-866e-bee70cb7cbd8
ACC00048,134,2026-07-05 18:44:16.327097,25.06,travel,Ola,Hyderabad,IN,pos_terminal,0,b5c3a233-aca4-4284-ad76-7b25f41e1b00
ACC00048,134,2026-07-13 16:27:46.457704,23.56,dining,Domino's,Hyderabad,IN,pos_terminal,0,acd1f349-2925-46ef-96b1-64807276e89d
ACC00048,134,2026-07-15 20:59:09.951801,15.49,dining,Starbucks,Hyderabad,IN,pos_terminal,0,54fd8ffc-490b-47b9-abc5-300a9bdaf2c2
ACC00048,134,2026-07-17 17:23:29.842939,28.12,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,7b488a0a-289b-43b7-9276-eeba5ca05915
ACC00048,134,2026-07-21 18:22:19.135265,27.27,travel,IndiGo,Hyderabad,IN,pos_terminal,0,96e1ba73-0db9-47dc-a923-7d8f9031db57
ACC00048,134,2026-07-22 15:53:57.311712,31.64,dining,Zomato,Hyderabad,IN,pos_terminal,0,2a824760-9b8a-4a8d-9891-3d29112df937
ACC00048,134,2026-07-24 18:52:06.655117,24.24,travel,IndiGo,Hyderabad,IN,pos_terminal,0,e9cccc2f-10bc-4cf9-b162-61de201152f0
ACC00048,134,2026-07-25 22:50:30.275334,25.97,travel,Uber,Hyderabad,IN,pos_terminal,0,212930f0-23c4-444a-8a57-5e388f10ffe7
ACC00048,134,2026-08-01 20:52:23.796599,24.26,travel,IndiGo,Hyderabad,IN,pos_terminal,0,e2b0d77a-e2be-4160-9cb4-fe38ef8325b1
ACC00048,134,2026-08-06 21:58:21.489838,24.11,travel,Ola,Hyderabad,IN,pos_terminal,0,3c0619c3-5b7c-44ed-8179-4ba81bf2d8bf
ACC00048,134,2026-08-10 18:16:56.198416,29.52,dining,Swiggy,Hyderabad,IN,pos_terminal,0,2177fc6e-df1a-4a93-ab26-c65a2f1e069f
ACC00048,134,2026-08-15 20:56:25.355997,22.57,dining,Domino's,Hyderabad,IN,pos_terminal,0,5e198c6a-40af-4558-86dd-3bfe56c3e297
ACC00048,134,2026-08-16 19:56:22.409658,21.07,dining,Zomato,Hyderabad,IN,pos_terminal,0,62e1654f-ff42-46bb-804c-6c29b7b3202e
ACC00048,134,2026-08-17 19:17:00.507646,22.87,dining,Domino's,Hyderabad,IN,pos_terminal,0,504fc899-d813-4a31-9fa0-6703c0c2974c
ACC00048,134,2026-08-18 17:02:52.837257,24.03,dining,Domino's,Hyderabad,IN,pos_terminal,0,33a84413-69f9-4741-91b2-7f8f7ce64da4
ACC00048,134,2026-08-20 19:51:16.938667,31.63,travel,Ola,Hyderabad,IN,pos_terminal,0,88b12b33-9cc7-4f04-92a4-21ce2ccee495
ACC00048,134,2026-08-25 20:06:53.368927,24.68,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,4b8789a7-2ab3-4262-adfd-5fae01f4dce3
ACC00048,134,2026-08-28 23:09:13.521068,14.97,dining,Swiggy,Hyderabad,IN,pos_terminal,0,6d43073c-8d43-4142-8be0-120b20ff148d
ACC00048,134,2026-09-02 14:56:02.912295,25.15,travel,Uber,Hyderabad,IN,pos_terminal,0,e4a36e55-f5eb-4fa7-b47f-63c80bf9e372
ACC00048,134,2026-09-04 17:29:29.106047,32.18,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,c3f53980-67e0-4cf6-9c58-f2a30ebd79df
ACC00048,134,2026-09-06 19:18:16.826094,31.26,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,d636812d-7722-4aad-8f6f-0d685447feae
ACC00048,134,2026-09-08 19:37:51.490271,15.58,dining,Domino's,Hyderabad,IN,pos_terminal,0,3380e476-7511-408a-a3c0-ef9c5eb0b181
ACC00048,134,2026-09-08 21:59:43.853326,26.13,travel,Uber,Hyderabad,IN,pos_terminal,0,4800087c-45a2-4873-ad82-33008afaf73e
ACC00048,134,2026-09-11 15:53:01.810488,28.13,dining,Starbucks,Hyderabad,IN,pos_terminal,0,fd08289e-a205-4200-8254-746a8d8e2e91
ACC00048,134,2026-09-13 17:19:59.364255,31.01,travel,Ola,Hyderabad,IN,pos_terminal,0,71fd51cf-33b9-4e66-af11-94d17f3fdd40
ACC00048,134,2026-09-13 18:25:13.659262,35.32,dining,Starbucks,Hyderabad,IN,pos_terminal,0,e4d0ff7a-244f-4376-9807-497b297bff6c
ACC00048,134,2026-09-14 16:02:49.576492,23.73,dining,Swiggy,Hyderabad,IN,pos_terminal,0,646add8e-cb8d-452b-8431-0a7bc025b083
ACC00048,134,2026-09-20 17:25:43.833316,22.01,travel,IndiGo,Hyderabad,IN,pos_terminal,0,ff6adf92-7d2d-4845-b4ce-3387ed9d58eb
ACC00048,134,2026-09-21 15:04:37.292510,32.06,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,14ca32bd-dce3-4520-9283-eeb2f01ed7d2
ACC00048,134,2026-09-22 21:32:46.822849,29.83,travel,MakeMyTrip,Hyderabad,IN,pos_terminal,0,6cbcc616-11fd-4acf-8d7f-b8e4f3a10e18
ACC00048,134,2026-09-23 19:37:53.939619,33.27,dining,Domino's,Hyderabad,IN,pos_terminal,0,d2af4eed-011c-4d16-aa4c-cf2e06fe1956
ACC00049,279,2026-05-29 11:54:17.047669,29.92,fashion,Myntra,Hyderabad,IN,atm,0,83c59714-8c6c-4100-ba11-2db027d0fb8c
ACC00049,279,2026-06-01 15:46:07.517028,20.21,entertainment,Spotify,Hyderabad,IN,atm,0,6d5662ea-fe4f-4753-a7bf-8f720d9cc8ed
ACC00049,279,2026-06-04 12:00:07.891263,17.26,jewelry,Tanishq,Hyderabad,IN,atm,0,59b19489-f890-43d5-be88-c20e16ce69ed
ACC00049,279,2026-06-11 11:41:40.205608,26.97,utilities,Tata Power,Hyderabad,IN,atm,0,829175eb-ea6b-48e6-b4b0-0ca537fbdb4d
ACC00049,279,2026-06-13 11:06:29.403166,29.7,entertainment,BookMyShow,Hyderabad,IN,atm,0,071396eb-3fa0-4bd5-a81b-51462aea9210
ACC00049,279,2026-06-16 12:42:32.256688,33.45,fashion,Ajio,Hyderabad,IN,atm,0,6ac0cf20-a642-4ef5-b844-6c14bab0f4c4
ACC00049,279,2026-06-17 14:10:51.584343,29.03,fashion,Zara,Hyderabad,IN,atm,0,d7fb53ad-3940-4bdf-bd3f-6fc9e5b6fa6e
ACC00049,279,2026-06-18 07:23:30.775294,21.23,jewelry,Tanishq,Hyderabad,IN,atm,0,48c9cbac-221f-4523-9b50-9e9958865122
ACC00049,279,2026-06-20 13:34:10.814304,27.16,fashion,H&M,Hyderabad,IN,atm,0,019e2f03-7956-4b04-954e-c561b75b0f84
ACC00049,279,2026-06-24 12:55:39.139168,28.33,utilities,Jio,Hyderabad,IN,atm,0,37238e42-a83b-42b5-ae93-a9c85dfe7c78
ACC00049,279,2026-06-26 18:04:08.057141,22.42,utilities,Jio,Hyderabad,IN,atm,0,f99418c6-76ef-4e5d-bb73-80f0ccf7567d
ACC00049,279,2026-06-28 14:48:07.960268,16.17,jewelry,Tanishq,Hyderabad,IN,atm,0,524ecce4-6b3f-41ec-9b55-c8e3a731a3b0
